movie_id,title,genre0,genre1,year,cast0,cast1,director,writer,runtime,kind,distributors,languages,countries,rating,producer
117621,Sharpe's Regiment,Action,Adventure,1996,Sean Bean,Daragh O'Malley,Tom Clegg,Charles Wood,100,tv movie,Future Film,English,UK,8,Malcolm Craddock
117620,Sharpe's Mission,Action,Adventure,1996,Sean Bean,Daragh O'Malley,Tom Clegg,Bernard Cornwell,100,tv movie,Carlton Video,English,UK,8,Malcolm Craddock
117622,Sharpe's Siege,Action,Adventure,1996,Sean Bean,Daragh O'Malley,Tom Clegg,Bernard Cornwell,,tv movie,Carlton Video,English,UK,8,Malcolm Craddock
114416,Sharpe's Battle,Action,Adventure,1995,Sean Bean,Daragh O'Malley,Tom Clegg,Russell Lewis,100,tv movie,Future Film,English,UK,8,Chris Burt
111156,Sharpe's Company,Action,Adventure,1994,Sean Bean,Daragh O'Malley,Tom Clegg,Charles Wood,100,tv movie,Future Film,English,UK,8,Ted Childs
120111,Sharpe's Waterloo,Action,Adventure,1997,Sean Bean,Daragh O'Malley,Tom Clegg,Charles Wood,101,tv movie,Future Film,English,UK,8.2,Malcolm Craddock
111158,Sharpe's Honour,Action,Adventure,1994,Sean Bean,Daragh O'Malley,Tom Clegg,Colin MacDonald,101,tv movie,Future Film,English,UK,7.8,Ted Childs
71847,The Missiles of October,Drama,History,1974,William Devane,Ralph Bellamy,Anthony Page,Stanley R. Greenberg,150,tv movie,American Broadcasting Company (ABC),English,USA,8.2,Robert Berger
475296,Hiroshima,Documentary,Drama,2005,John Hurt,Noboru Akima,Paul Wilmshurst,Paul Wilmshurst,90,tv movie,British Broadcasting Corporation (BBC),English,UK,8.1,Matthew Barrett
83069,Shogun,Adventure,Drama,1980,Richard Chamberlain,ToshirÌ« Mifune,Jerry London,James Clavell,125,tv movie,Toho Company,English,USA,7.8,Eric Bercovici
82909,Pippin: His Life and Times,History,Musical,1981,Ben Vereen,William Katt,David Sheehan,Roger O. Hirson,112,tv movie,Showtime Networks,English,Canada,7.7,Hillard Elkins
114417,Sharpe's Gold,Action,Adventure,1995,Sean Bean,Daragh O'Malley,Tom Clegg,Nigel Kneale,101,tv movie,Future Film,English,UK,7.5,Chris Burt
1867525,Comic Relief: Uptown Downstairs Abbey,Comedy,History,2011,Patrick Barlow,Bruce Byron,Adrian Edmondson,Jennifer Saunders,,tv movie,NA,English,UK,7.6,Kirstie Andrews
102879,Separate But Equal,Drama,History,1991,Sidney Poitier,Burt Lancaster,George Stevens Jr.,George Stevens Jr,186,tv movie,American Broadcasting Company (ABC),English,USA,7.4,Stan Margulies
340057,Copenhagen,Drama,History,2002,Stephen Rea,Daniel Craig,Howard Davies,Howard Davies,90,tv movie,Image Entertainment,English,UK,7.5,Bettina Bennewitz
369838,Pompeii: The Last Day,Drama,History,2003,Alisdair Simpson,Tim Pigott-Smith,Peter Nicholson,Edward Canfor-Dumas,120,tv movie,"Learning Channel (TLC), The",English,UK,7.3,Sandra Gorel
97159,Day One,Drama,History,1989,Brian Dennehy,David Strathairn,Joseph Sargent,Peter Wyden,141,tv movie,Acorn Media Group,English,USA,7.7,Josette Perrotta
73138,I Will Fight No More Forever,Action,Drama,1975,James Whitmore,Sam Elliott,Richard T. Heffron,Jeb Rosebrook,105,tv movie,American Broadcasting Company (ABC),English,USA,7.5,Malcolm Alper
134178,An Ungentlemanly Act,History,War,1992,Ian Richardson,Rosemary Leach,Stuart Urban,Stuart Urban,130,tv movie,BFS Video,English,UK,7.6,Bradley Adams
102962,Son of the Morning Star,Biography,History,1991,Gary Cole,Rosanna Arquette,Mike Robe,Evan S. Connell,187,tv movie,American Broadcasting Company (ABC),English,USA,7.5,Preston Fischer
175447,Antony and Cleopatra,Drama,History,1974,Richard Johnson,Janet Suzman,Jon Scoffield,William Shakespeare,161,tv movie,American Broadcasting Company (ABC),English,UK,6.9,NA
94685,The Attic: The Hiding of Anne Frank,Drama,History,1988,Mary Steenburgen,Paul Scofield,John Erman,Anne Frank,95,tv movie,Cabin Fever Entertainment,English,USA,6.9,David Cunliffe
77212,The Bastard,Drama,History,1978,Andrew Stevens,Tom Bosley,Lee H. Katzin,John Jakes,240,tv movie,Cinefear,English,USA,7.1,Joe Byrne
119867,Path to Paradise: The Untold Story of the World Trade Center Bombing.,Drama,History,1997,Peter Gallagher,Art Malik,Leslie Libman,Ned Curren,91,tv movie,Home Box Office (HBO),English,USA,6.9,Cary Brokaw
102167,The Josephine Baker Story,Biography,Drama,1991,Lynn Whitfield,RubÌ©n Blades,Brian Gibson,Ron Hutchinson,130,tv movie,Home Box Office (HBO),English,USA,7.1,Robert Halmi Jr.
788026,Beau Brummell: This Charming Man,Drama,History,2006,James Purefoy,Hugh Bonneville,Philippa Lowthorpe,Simon Bent,78,tv movie,British Broadcasting Corporation (BBC),English,UK,6.8,Cherry Brewer
82339,Escape from Iran: The Canadian Caper,Drama,History,1981,Gordon Pinsent,Chris Wiggins,Lamont Johnson,Lionel Chetwynd,97,tv movie,Columbia Broadcasting System (CBS),English,USA,6.5,Les Harris
815456,Jim Gaffigan: Beyond the Pale,Documentary,Comedy,2006,Jim Gaffigan,Jeannie Gaffigan,Michael Drumm,Jim Gaffigan,72,tv movie,Comedy Central,English,USA,8.1,Andrea Allen
114181,Prime Suspect: The Scent of Darkness,Crime,Drama,1995,Helen Mirren,Pip Donaghy,Paul Marcus,Guy Hibbert,105,tv movie,Granada,English,UK,8,Rebecca Eaton
1717578,Bill Burr: Let It Go,Comedy,Comedy,2010,Bill Burr,NA,Shannon Hartman,Bill Burr,65,tv movie,Comedy Central,English,USA,8.3,Bill Burr
862661,Casualty 1906,Drama,Drama,2006,Tim Baker,Paul Brightwell,Bryn Higgins,Lyall B. Watson,60,tv movie,British Broadcasting Corporation (BBC),English,UK,8.2,Martin Davidson
79933,Son-Rise: A Miracle of Love,Drama,Drama,1979,James Farentino,Kathryn Harrold,Glenn Jordan,Barry Neil Kaufman,120,tv movie,National Broadcasting Company (NBC),English,USA,7.3,Richard M. Rosenbloom
1747960,"Bo Burnham: Words, Words, Words",Comedy,Comedy,2010,Bo Burnham,Ken Burmeister,Shannon Hartman,Bo Burnham,63,tv movie,Beyond Home Entertainment,English,USA,8.1,Dave Becky
923999,Yanni Live! The Concert Event,Music,Music,2006,Charlie Adams,Michelle Amato,George Veras,NA,82,tv movie,NA,English,USA,9.4,Danny O'Donovan
816435,Bill Engvall: Here's Your Sign Live,Comedy,Comedy,2004,Bill Engvall,NA,Michael Drumm,Bill Engvall,72,tv movie,Image Entertainment,English,USA,7.4,Michael Drumm
1087470,The Prince,Drama,Drama,2006,Dan Hunter,Margarita Levieva,Gavin O'Connor,Jesse Wigutow,60,tv movie,Warner Bros. Television,English,USA,7.3,Greg Berlanti
1591585,Mo,Biography,Drama,2010,Julie Walters,Emma Cambridge,Philip Martin,Neil McKay,101,tv movie,Channel 4 Television Corporation,English,UK,7.7,Lisa Gilchrist
460806,Genghis Khan,Biography,Drama,2005,Orgil Makhaan,Unubold Batbayar,Edward Bazalgette,James Chambers,58,tv movie,British Broadcasting Corporation (BBC),English,UK,7.5,Edward Bazalgette
74464,Eleanor and Franklin,Biography,Drama,1976,Jane Alexander,Edward Herrmann,Daniel Petrie,James Costigan,203,tv movie,American Broadcasting Company (ABC),English,USA,8.1,Audrey Maas
85247,Bill: On His Own,Biography,Drama,1983,Mickey Rooney,Helen Hunt,Anthony Page,Barry Morrow,96,tv movie,BCI Eclipse,English,USA,7.6,Alan Landsburg
408046,Not Only But Always,Biography,Drama,2004,Rhys Ifans,Aidan McArdle,Terry Johnson,Terry Johnson,120,tv movie,Channel Four Film,English,UK,7.4,George Faber
79321,I Know Why the Caged Bird Sings,Biography,Drama,1979,Paul Benjamin,Diahann Carroll,Fielder Cook,Maya Angelou,96,tv movie,Artisan Home Entertainment,English,USA,7.2,Jean Moore Edwards
72677,Babe,Biography,Drama,1975,Susan Clark,Alex Karras,Buzz Kulik,Joanna Lee,106,tv movie,Columbia Broadcasting System (CBS),English,USA,7.2,Norman Felton
82719,The Marva Collins Story,Biography,Drama,1981,Cicely Tyson,Morgan Freeman,Peter Levin,Clifford Campion,100,tv movie,Columbia Broadcasting System (CBS),English,USA,7.3,Clifford Campion
120110,Sharpe's Revenge,Action,Adventure,1997,Sean Bean,Daragh O'Malley,Tom Clegg,Bernard Cornwell,101,tv movie,Future Film,English,UK,7.9,Malcolm Craddock
87642,Love Leads the Way: A True Story,Drama,Family,1984,Timothy Bottoms,Susan Dey,Delbert Mann,Henry Denker,99,tv movie,Disney Channel,English,USA,7.8,Jimmy Hawkins
140613,The Day Lincoln Was Shot,Biography,Drama,1998,Rob Morrow,Lance Henriksen,John Gray,Jim Bishop,95,tv movie,Europa Filmes,English,USA,6.9,Robert Greenwald
79877,The Seekers,Drama,History,1979,Randolph Mantooth,Edie Adams,Sidney Hayers,Steve Hayes,240,tv movie,NA,English,USA,7.3,Robert A. Cinader
73834,The UFO Incident,Biography,Drama,1975,James Earl Jones,Estelle Parsons,Richard A. Colla,Hesper Anderson,92,tv movie,Elephant Films,English,USA,7.1,Richard A. Colla
80689,"Enola Gay: The Men, the Mission, the Atomic Bomb",Adventure,Drama,1980,Billy Crystal,Kim Darby,David Lowell Rich,Millard Kaufman,156,tv movie,National Broadcasting Company (NBC),English,USA,6.7,Stanley Kallis
1489917,Manson,Documentary,Crime,2009,Ryan Blakely,Meredith Cheesbrough,Neil Rawles,Matthew Broughton,90,tv movie,Channel 5 Television,English,Canada,6.7,Tara Elwood
149380,Winchell,Biography,Drama,1998,Stanley Tucci,Glenne Headly,Paul Mazursky,Herman Klurfeld,105,tv movie,Home Box Office (HBO),English,USA,6.7,Robert N. Fried
368542,Shattered City: The Halifax Explosion,Drama,History,2003,Vincent Walsh,Shauna MacDonald,Bruce Pittman,Keith Ross Leckie,175,tv movie,Canadian Broadcasting Corporation (CBC),English,Canada,6.8,Justin Bodle
152183,Bill Hicks: Revelations,Documentary,Comedy,1993,Bill Hicks,NA,Chris Bould,Bill Hicks,57,tv movie,NA,English,UK,8.9,Charles Brand
273657,Hornblower: Retribution,Adventure,Drama,2001,Ioan Gruffudd,Robert Lindsay,Andrew Grieve,C.S. Forester,98,tv movie,A&E Home Video,English,UK,8.4,Andrew Benson
250440,Daria in 'Is It Fall Yet?',Animation,Comedy,2000,Rachel Anton,Brett Barsky,Karen Disher,Glenn Eichler,75,tv movie,Music Television,English,USA,8.2,Cindy E. Brolsma
273656,Hornblower: Mutiny,Adventure,Drama,2001,Ioan Gruffudd,Robert Lindsay,Andrew Grieve,T.R. Bowen,240,tv movie,A&E Home Video,English,UK,8.2,Andrew Benson
194947,Hornblower: The Examination for Lieutenant,Adventure,Drama,1998,Ioan Gruffudd,Robert Lindsay,Andrew Grieve,Mike Cullen,93,tv movie,A&E Home Video,English,UK,8.2,Andrew Benson
414224,Lewis Black: Black on Broadway,Comedy,Comedy,2004,Lewis Black,NA,Paul Miller,Lewis Black,58,tv movie,HBO Films,English,USA,8.1,JoAnne Astrow
685628,The Sign of Four,Adventure,Crime,1987,Jeremy Brett,Edward Hardwicke,Peter Hammond,Arthur Conan Doyle,103,tv movie,Cinema Club,English,UK,8.1,Michael Cox
285627,Daria in 'Is It College Yet?',Animation,Comedy,2002,Geoffrey Arend,Rand Bridges,Karen Disher,Glenn Eichler,90,tv movie,Music Television,English,USA,8.2,Cindy E. Brolsma
352410,Hornblower: Duty,Adventure,Drama,2003,Ioan Gruffudd,Robert Lindsay,Andrew Grieve,Stephen Churchett,96,tv movie,A&E Home Video,English,UK,8.1,Andrew Benson
246642,George Carlin: Doin' It Again,Documentary,Comedy,1990,George Carlin,Rocco Urbisci,Rocco Urbisci,George Carlin,60,tv movie,Home Box Office (HBO),English,USA,8.5,Brenda Carlin
327890,Hornblower: Loyalty,Adventure,Drama,2003,Ioan Gruffudd,Robert Lindsay,Andrew Grieve,C.S. Forester,125,tv movie,A&E Home Video,English,UK,8.2,Andrew Benson
248828,George Carlin: Carlin on Campus,Documentary,Comedy,1984,George Carlin,NA,Steven J. Santos,George Carlin,60,tv movie,MPI Home Video,English,USA,8.1,Brenda Carlin
89069,An Early Frost,Drama,Drama,1985,Gena Rowlands,Ben Gazzara,John Erman,Ron Cowen,95,tv movie,National Broadcasting Company (NBC),English,USA,8.1,Ron Cowen
113309,Hiroshima,Drama,War,1995,Lynne Adams,Wesley Addy,Koreyoshi Kurahara,John Hopkins,190,tv movie,Sonar Entertainment (II),English,Canada,8,Andrew Adelson
433446,Saturday Night Live: The Best of Christopher Walken,Comedy,Comedy,2004,Christopher Walken,Rachel Dratch,Beth McCarthy-Miller,NA,83,tv movie,Lions Gate Films,English,USA,7.8,Ken Aymong
1554966,Gabriel Iglesias: I'm Not Fat... I'm Fluffy,Comedy,Comedy,2009,Gabriel Iglesias,NA,Manny Rodriguez,Gabriel Iglesias,60,tv movie,Comedy Central,English,USA,8.2,Judi Brown-Marmel
196055,Robin Williams: Live at the Met,Documentary,Comedy,1986,Robin Williams,NA,Bruce Gowers,Robin Williams,65,tv movie,Home Box Office,English,UK,8.4,Larry Brezner
847149,Recovery,Drama,Drama,2007,David Tennant,Sarah Parish,Andy De Emmony,Tony Marchant,,tv movie,NA,English,UK,8.2,Greg Brenman
468445,The Amazing Screw-On Head,Animation,Short,2006,Paul Giamatti,David Hyde Pierce,Chris Prynoski,Bryan Fuller,22,tv movie,"Sci-Fi Channel, The",English,USA,8,Bryan Fuller
73310,Love Among the Ruins,Drama,Comedy,1975,Katharine Hepburn,Laurence Olivier,George Cukor,James Costigan,100,tv movie,American Broadcasting Company (ABC),English,UK,8,Allan Davis
240292,Episode #2.1,Drama,Drama,2000,Aidan Gillen,Clinton Kenyon,Menhaj Huda,Russell T. Davies,60,episode,Channel Four,English,UK,8.2,Russell T. Davies
1232047,"Ed, Edd n Eddy's Big Picture Show",Animation,Adventure,2009,Matt Hill,Sam Vincent,Danny Antonucci,Jono Howard,87,tv movie,Cartoon Network,English,Canada,8.7,Danny Antonucci
107181,I'll Fly Away: Then and Now,NA,NA,1993,Sam Waterston,Regina Taylor,Ian Sander,John Falsey,96,tv movie,Public Broadcasting Service (PBS),English,USA,7.9,Ian Sander
77325,Child of Glass,Drama,Family,1978,Barbara Barrie,Biff McGuire,John Erman,Richard Peck,93,tv movie,National Broadcasting Company (NBC),English,USA,7.8,Tom Leetch
200095,Scum,Crime,Drama,1977,Ray Winstone,David Threlfall,Alan Clarke,Roy Minton,78,tv movie,Blue Underground,English,UK,7.8,Margaret Matheson
119873,Warriors,Drama,War,1999,Matthew Macfadyen,Darren Morfitt,Peter Kosminsky,Leigh Jackson,175,tv movie,British Broadcasting Corporation (BBC),English,UK,8.1,Michael Dreyer
189377,An Audience with Billy Connolly,Comedy,Comedy,1985,Billy Connolly,Barry McGuigan,Alasdair Macmillan,Billy Connolly,60,tv movie,Channel 4 Television Corporation,English,UK,8.2,Lorna Dickinson
119795,No Child of Mine,Crime,Drama,1997,Brooke Kinsella,Colin Salmon,Peter Kosminsky,Guy Hibbert,82,tv movie,NA,English,UK,7.6,Peter Kosminsky
84208,King Lear,Drama,Drama,1982,John Shrapnel,Norman Rodway,Jonathan Miller,William Shakespeare,180,tv movie,Ambrose Video Publishing,English,UK,7.7,Shaun Sutton
86590,The Wind in the Willows,Animation,Adventure,1983,Richard Pearson,Ian Carmichael,Mark Hall,Kenneth Grahame,79,tv movie,Independent Television (ITV),English,UK,7.9,Brian Cosgrove
81344,Playing for Time,Drama,Music,1980,Vanessa Redgrave,Jane Alexander,Daniel Mann,Arthur Miller,150,tv movie,Columbia Broadcasting System (CBS),English,USA,8.1,John E. Quill
80835,"Hamlet, Prince of Denmark",Drama,Drama,1980,Derek Jacobi,Claire Bloom,Rodney Bennett,William Shakespeare,210,tv movie,British Broadcasting Corporation (BBC),English,UK,8.1,Cedric Messina
1439235,Jim Jefferies: I Swear to God,Comedy,Comedy,2009,Jim Jefferies,NA,John Moffitt,Jim Jefferies,58,tv movie,Home Box Office (HBO),English,USA,8.4,Lisa Blum
359610,New York City Opera: A Little Night Music,Music,Musical,1990,Susanne Marsee,Ron Baker,Kirk Browning,Hugh Wheeler,178,episode,Public Broadcasting Service,English,USA,8.6,Marc Bauman
112538,Blue Murder,Crime,Drama,1995,Richard Roxburgh,Tony Martin,Michael Jenkins,Ian David,198,tv movie,Subversive Cinema,English,Australia,8.5,Rod Allan
1390471,Jim Gaffigan: King Baby,Documentary,Comedy,2009,Jim Gaffigan,NA,Troy Miller,Jim Gaffigan,60,tv movie,Comedy Central,English,USA,8,Tracey Baird
78341,Summer of My German Soldier,Drama,Romance,1978,Kristy McNichol,Bruce Davison,Michael Tuchner,Bette Greene,100,tv movie,National Broadcasting Company (NBC),English,USA,7.9,Robert F. Colesberry
260191,Shin Kido Senki Gundam Wing Endless Waltz,Animation,Action,1998,Mark Hildreth,Scott McNeil,NA,Rika Takahashi,180,tv movie,Bandai Entertainment,English,Japan,8.1,NA
99263,The Christmas Toy,Family,Musical,1986,Dave Goelz,Steve Whitmire,Eric Till,Laura Phillips,50,tv movie,American Broadcasting Company (ABC),English,USA,8.1,Jim Henson
1254947,Bill Burr: Why Do I Do This?,Documentary,Comedy,2008,Bill Burr,NA,Shannon Hartman,Bill Burr,55,tv movie,Beyond Home Entertainment,English,USA,8.2,Dave Becky
191173,The Halloween Tree,Animation,Drama,1993,Ray Bradbury,Leonard Nimoy,Mario Piluso,Ray Bradbury,90,tv movie,Malofilm Home Video,English,USA,8.3,David Kirschner
439856,The Trailer Park Boys Christmas Special,Comedy,Comedy,2004,Cory Bowles,Lucy Decoutere,Mike Clattenburg,Mike Clattenburg,,tv movie,NA,English,Canada,8.4,NA
383046,Walter,Drama,Drama,1982,Ian McKellen,Barbara Jefford,Stephen Frears,David Cook,70,tv movie,NA,English,UK,7.6,Patrick Cassavetti
113735,The Magic 7,Adventure,Animation,2009,Jason Aaron Baca,Kevin Bacon,Roger Holzberg,Roger Holzberg,,tv movie,NA,English,USA,7.3,Roger Holzberg
86350,Special Bulletin,Drama,Drama,1983,Ed Flanders,Kathryn Walker,Edward Zwick,Marshall Herskovitz,103,tv movie,National Broadcasting Company (NBC),English,USA,7.8,Lynn D. Baltimore
113666,Little Criminals,Crime,Drama,1995,Brendan Fletcher,Myles Ferguson,Stephen Surjik,Dennis Foon,120,tv movie,United Films,English,Canada,8.1,Barbara Kelly
488826,The Dean Martin Celebrity Roast: Frank Sinatra,Comedy,Comedy,1978,Dean Martin,Frank Sinatra,Greg Garrison,Harry Crane,100,tv movie,National Broadcasting Company (NBC),English,USA,8,Greg Garrison
2426110,Once Upon a Time: Magic Is Coming,Drama,Drama,2012,Giancarlo Esposito,Patti Allan,Ralph Hemecker,Edward Kitsis,60,tv movie,American Broadcasting Company (ABC),English,USA,8,Nancy Bordson
78005,Table Manners,Comedy,Comedy,1977,Richard Briers,Penelope Keith,Herbert Wise,Alan Ayckbourn,108,episode,Thames Television,English,UK,8.5,Verity Lambert
91795,Promise,Drama,Family,1986,James Garner,James Woods,Glenn Jordan,Richard Friedenberg,97,tv movie,Columbia Broadcasting System (CBS),English,USA,7.7,Peter K. Duchow
395474,Bill Bailey: Part Troll,Comedy,Music,2004,Bill Bailey,NA,Nick Morris,Bill Bailey,94,tv movie,Talent Television,English,UK,8.5,John Kaye Cooper
74834,The Macahans,Western,Western,1976,James Arness,Eva Marie Saint,Bernard McEveety,Jim Byrnes,119,tv movie,American Broadcasting Company,English,USA,8.2,Jim Byrnes
300536,Sweeney Todd: The Demon Barber of Fleet Street in Concert,Crime,Drama,2001,George Hearn,Patti LuPone,Lonny Price,Hugh Wheeler,150,tv movie,Public Broadcasting Service (PBS),English,USA,8.6,Ellen M. Krass
301126,The Complete Works of William Shakespeare (Abridged),Comedy,Comedy,2000,Adam Long,Reed Martin,Paul Kafno,Adam Long,88,tv movie,AcornMedia,English,Canada,8.7,Paul Kafno
98533,Tumbledown,Biography,Drama,1988,Colin Firth,Paul Rhys,Richard Eyre,Charles Wood,115,tv movie,British Broadcasting Corporation (BBC),English,UK,7.6,Richard Broke
90178,Titus Andronicus,Drama,Horror,1985,Paul Davies Prowles,Edward Hardwicke,Jane Howell,William Shakespeare,168,tv movie,NHK,English,UK,7.7,Shaun Sutton
164841,A Rather English Marriage,Drama,Drama,1998,Albert Finney,Tom Courtenay,Paul Seed,Andrew Davies,104,tv movie,British Broadcasting Corporation,English,UK,7.8,Alex Graham
87160,The Dollmaker,Drama,Drama,1984,Jane Fonda,Levon Helm,Daniel Petrie,Susan Cooper,142,tv movie,American Broadcasting Company (ABC),English,USA,7.9,Gary Daigler
235512,Kenan & Kel: Two Heads Are Better Than None,Comedy,Family,2000,Kenan Thompson,Ken Foree,Michael Grossman,Kevin Kopelow,69,tv movie,Nickelodeon Latin America (Nick Latino),English,USA,7.9,Billy Crawford
76738,Something for Joey,Drama,Sport,1977,Geraldine Page,Gerald S. O'Loughlin,Lou Antonio,Jerry McNeely,96,tv movie,Columbia Broadcasting System (CBS),English,USA,7.9,Jerry McNeely
327804,"Goodbye, Mr. Chips",Drama,Drama,2002,Martin Clunes,Victoria Hamilton,Stuart Orme,James Hilton,99,tv movie,ITV DVD,English,UK,7.7,Judy Counihan
81915,The Pee Wee Herman Show,Comedy,Comedy,1981,Paul Reubens,John Moody,Paul Reubens,Paul Reubens,58,tv movie,Image Entertainment,English,USA,8.1,Marty Callner
81761,The Winter's Tale,Comedy,Drama,1981,John Welsh,David Burke,Jane Howell,William Shakespeare,173,tv movie,British Broadcasting Corporation (BBC),English,UK,7.2,Jonathan Miller
89488,The Life & Adventures of Santa Claus,Family,Animation,1985,Earl Hammond,Earle Hyman,Jules Bass,Jules Bass,50,tv movie,Columbia Broadcasting System (CBS),English,USA,7.6,Jules Bass
353849,Our Town,Drama,Family,2003,Jayne Atkinson,Wendy Barrie-Wilson,James Naughton,Thornton Wilder,120,tv movie,Showtime Networks,English,USA,8,Marc Bauman
126321,The Girl,NA,NA,1996,Siobhan Flynn,Jonathan Cake,David Wheatley,Catherine Cookson,156,tv movie,NA,English,UK,7.6,Don Bell
87244,Fatal Vision,Crime,Drama,1984,Karl Malden,Eva Marie Saint,David Greene,John Gay,200,tv movie,Anchor Bay Entertainment,English,USA,7.9,Richard L. O'Connor
116533,Hillsborough,Drama,Sport,1996,Tracey Wilkinson,Kevin Knapman,Charles McDougall,Jimmy McGovern,101,tv movie,Independent Television,English,UK,7.9,Katy Jones
81668,Twelfth Night,Comedy,Drama,1980,Alec McCowen,Robert Hardy,John Gorrie,William Shakespeare,128,tv movie,NHK,English,UK,8.1,Cedric Messina
177267,Superman: The Last Son of Krypton,Animation,Action,1996,Tim Daly,Dana Delany,Curt Geda,Alan Burnett,64,tv movie,Warner Bros.,English,USA,7.8,Haven Alexander
134951,School's Out!,Drama,Drama,1992,Pat Mastroianni,Stacie Mistysyn,Kit Hood,Yan Moore,92,tv movie,NA,English,Canada,8.4,Kit Hood
288436,Baal,Drama,Musical,1982,David Bowie,Robert Austin,Alan Clarke,Bertolt Brecht,,tv movie,NA,English,UK,7.2,Louis Marks
1320104,Nikki and Nora,Crime,Crime,2004,Joe Chrest,Christina Cox,NA,NA,,tv movie,NA,English,USA,8.1,NA
83779,Cymbeline,Drama,Comedy,1982,Richard Johnson,Hugh Thomas,Elijah Moshinsky,William Shakespeare,175,tv movie,Great Performances,English,UK,7.1,Shaun Sutton
1632679,Van Gogh: Painted with Words,Drama,Drama,2010,Benedict Cumberbatch,Jamie Parker,Andrew Hutton,Andrew Hutton,80,tv movie,BS Asahi,English,UK,8.2,Alan Yentob
98106,Polly,Adventure,Biography,1989,Keshia Knight Pulliam,Phylicia Rashad,Debbie Allen,William Blinn,100,episode,Buena Vista Television,English,USA,8,Frank Fischer
899028,Secret Life,Drama,Drama,2007,Matthew Macfadyen,Holly Aird,Rowan Joffe,Rowan Joffe,70,tv movie,Channel 4 Television Corporation,English,UK,7.5,Madonna Baptiste
71286,A Case of Rape,Drama,Drama,1974,Elizabeth Montgomery,William Daniels,Boris Sagal,Robert E. Thompson,100,tv movie,National Broadcasting Company (NBC),English,USA,7.8,Steve Heilpern
90602,Alex: The Life of a Child,Biography,Drama,1986,Craig T. Nelson,Bonnie Bedelia,Robert Markowitz,Frank Deford,100,tv movie,American Broadcasting Company (ABC),English,USA,8.1,Leonard Goldberg
1719681,Eric & Ernie,Drama,Drama,2011,Reece Shearsmith,Josh Benson,Jonny Campbell,Peter Bowker,90,tv movie,British Broadcasting Corporation (BBC),English,UK,8,Tim Bricknell
157616,Far from the Madding Crowd,Drama,Romance,1998,Paloma Baeza,Nigel Terry,Nicholas Renton,Thomas Hardy,54,tv movie,Public Broadcasting Service (PBS),English,UK,7.1,Hilary Bevan Jones
74518,Farewell to Manzanar,Drama,Drama,1976,Yuki Shimoda,Nobu McCarthy,John Korty,James D. Houston,120,tv movie,National Broadcasting Company,English,USA,8.4,John Korty
1074218,A Very British Sex Scandal,Crime,Drama,2007,Nicholas Le Prevost,Harriet Eastcott,Patrick Reams,Patrick Reams,85,tv movie,Channel 4 Television Corporation,English,UK,7.6,Edmund Coulthard
467697,Terry,Drama,Drama,2005,Shawn Ashmore,Ryan McDonald,Don McBrearty,Dennis Foon,120,tv movie,Shaftesbury Sales Company,English,Canada,8,Shawn Ashmore
1043434,Brian Regan: Standing Up,Comedy,Comedy,2007,Brian Regan,NA,Troy Miller,Brian Regan,60,tv movie,Comedy Central,English,USA,7.8,Tracey Baird
991005,Britz,Drama,Drama,2007,Manjinder Virk,Riz Ahmed,Peter Kosminsky,Peter Kosminsky,,tv movie,Channel 4 Television Corporation,English,UK,7.8,David Aukin
1101637,The Beckoning Silence,Drama,Drama,2007,Roger SchÌ_li,Simon Anthamatten,Louise Osmond,Rupert Walters,75,tv movie,"Klockworx, The",English,UK,7.6,Louise Osmond
90080,Stone Pillow,Drama,Drama,1985,Lucille Ball,Daphne Zuniga,George Schaefer,Rose Leiman Goldemberg,100,tv movie,Columbia Broadcasting System (CBS),English,USA,7.8,Terence A. Donnelly
102109,In a Child's Name,Drama,Thriller,1991,Valerie Bertinelli,Michael Ontkean,Tom McLoughlin,Peter Maas,192,tv movie,Anchor Bay Entertainment,English,USA,8.1,Julie Cohen
1245701,AFI's 10 Top 10: America's 10 Greatest Films in 10 Classic Genres,NA,NA,2008,Jessica Alba,Tim Allen,Gary Smith,Richard Schickel,132,tv movie,Columbia Broadcasting System (CBS),English,USA,7.1,Melinda Cote
246477,The Cay,Adventure,Drama,1974,James Earl Jones,Alfred Lutter III,Patrick Garland,Theodore Taylor,60,tv movie,National Broadcasting Company,English,USA,6.6,Frank O'Connor
85231,The Best Christmas Pageant Ever,Comedy,Family,1983,Loretta Swit,Jackson Davies,George Schaefer,Barbara Robinson,48,tv movie,Home Box Office,English,USA,7.3,Merrill H. Karpf
106473,The Boys of St. Vincent,Drama,Drama,1992,Henry Czerny,Johnny Morina,John N. Smith,Sam Grana,186,tv movie,PRO-FUN media Filmverleih,English,Canada,7.8,Martine Allard
117574,The Sculptress,Crime,Drama,1996,Pauline Quirke,Caroline Goodall,NA,NA,180,tv series,British Broadcasting Corporation (BBC),English,UK,7.4,NA
1146433,A Chipmunk Christmas,Animation,Family,1981,Ross Bagdasarian Jr.,Janice Karman,Phil Monroe,Janice Karman,30,tv movie,Anderson Digital,English,USA,7.2,Ross Bagdasarian Jr.
382026,Fargo,Crime,Drama,2003,Edie Falco,Bruce Bohne,Kathy Bates,Robert Palm,60,tv movie,Trio Network,English,USA,6.4,George Folsey Jr.
